82	1	1	3	3
83	1	2	3	3
84	1	3	3	3
85	1	4	3	3
86	2	0	3	3
87	2	1	3	3
88	2	2	3	3
89	2	3	3	3
90	2	4	3	3
91	3	0	3	3
92	3	1	3	3
93	3	2	3	3
94	3	3	3	3
95	3	4	3	3
96	4	0	3	3
97	4	1	3	3
98	4	2	3	3
99	4	3	3	3
100	4	4	3	3
1	0	0	0	4
2	0	1	0	4
3	0	2	0	4
4	0	3	0	4
5	0	4	0	4
6	1	0	0	4
7	1	1	0	4
8	1	2	0	4
9	1	3	0	4
10	1	4	0	4
11	2	0	0	4
12	2	1	0	4
13	2	2	0	4
14	2	3	0	4
15	2	4	0	4
16	3	0	0	4
17	3	1	0	4
18	3	2	0	4
19	3	3	0	4
20	3	4	0	4
21	4	0	0	4
22	4	1	0	4
23	4	2	0	4
24	4	3	0	4
25	4	4	0	4
26	0	0	1	4
27	0	1	1	4
28	0	2	1	4
29	0	3	1	4
30	0	4	1	4
31	1	0	1	4
32	1	1	1	4
33	1	2	1	4
34	1	3	1	4
35	1	4	1	4
36	2	0	1	4
37	2	1	1	4
38	2	2	1	4
39	2	3	1	4
40	2	4	1	4
41	3	0	1	4
42	3	1	1	4
43	3	2	1	4
44	3	3	1	4
45	3	4	1	4
46	4	0	1	4
47	4	1	1	4
48	4	2	1	4
49	4	3	1	4
50	4	4	1	4
51	0	0	2	4
52	0	1	2	4
53	0	2	2	4
54	0	3	2	4
55	0	4	2	4
56	1	0	2	4
57	1	1	2	4
58	1	2	2	4
59	1	3	2	4
60	1	4	2	4
61	2	0	2	4
62	2	1	2	4
63	2	2	2	4
64	2	3	2	4
65	2	4	2	4
66	3	0	2	4
67	3	1	2	4
68	3	2	2	4
69	3	3	2	4
70	3	4	2	4
71	4	0	2	4
72	4	1	2	4
73	4	2	2	4
74	4	3	2	4
75	4	4	2	4
76	0	0	3	4
77	0	1	3	4
78	0	2	3	4
79	0	3	3	4
80	0	4	3	4
81	1	0	3	4
82	1	1	3	4
83	1	2	3	4
84	1	3	3	4
85	1	4	3	4
86	2	0	3	4
87	2	1	3	4
88	2	2	3	4
89	2	3	3	4
90	2	4	3	4
91	3	0	3	4
92	3	1	3	4
93	3	2	3	4
94	3	3	3	4
95	3	4	3	4
96	4	0	3	4
97	4	1	3	4
98	4	2	3	4
99	4	3	3	4
100	4	4	3	4
101	0	0	4	4
102	0	1	4	4
103	0	2	4	4
104	0	3	4	4
105	0	4	4	4
106	1	0	4	4
107	1	1	4	4
108	1	2	4	4
109	1	3	4	4
110	1	4	4	4
111	2	0	4	4
112	2	1	4	4
113	2	2	4	4
114	2	3	4	4
115	2	4	4	4
116	3	0	4	4
117	3	1	4	4
118	3	2	4	4
119	3	3	4	4
120	3	4	4	4
121	4	0	4	4
122	4	1	4	4
123	4	2	4	4
124	4	3	4	4
125	4	4	4	4
1	0	0	0	5
2	0	1	0	5
3	0	2	0	5
4	0	3	0	5
5	0	4	0	5
6	1	0	0	5
7	1	1	0	5
8	1	2	0	5
9	1	3	0	5
10	1	4	0	5
11	2	0	0	5
12	2	1	0	5
13	2	2	0	5
14	2	3	0	5
15	2	4	0	5
16	3	0	0	5
17	3	1	0	5
18	3	2	0	5
19	3	3	0	5
20	3	4	0	5
21	4	0	0	5
22	4	1	0	5
23	4	2	0	5
24	4	3	0	5
25	4	4	0	5
26	0	0	1	5
27	0	1	1	5
28	0	2	1	5
29	0	3	1	5
30	0	4	1	5
31	1	0	1	5
32	1	1	1	5
33	1	2	1	5
34	1	3	1	5
35	1	4	1	5
36	2	0	1	5
37	2	1	1	5
38	2	2	1	5
39	2	3	1	5
40	2	4	1	5
41	3	0	1	5
42	3	1	1	5
43	3	2	1	5
44	3	3	1	5
45	3	4	1	5
46	4	0	1	5
47	4	1	1	5
48	4	2	1	5
49	4	3	1	5
50	4	4	1	5
51	0	0	2	5
52	0	1	2	5
53	0	2	2	5
54	0	3	2	5
55	0	4	2	5
56	1	0	2	5
57	1	1	2	5
58	1	2	2	5
59	1	3	2	5
60	1	4	2	5
61	2	0	2	5
62	2	1	2	5
63	2	2	2	5
64	2	3	2	5
65	2	4	2	5
66	3	0	2	5
67	3	1	2	5
68	3	2	2	5
69	3	3	2	5
70	3	4	2	5
71	4	0	2	5
72	4	1	2	5
73	4	2	2	5
74	4	3	2	5
75	4	4	2	5
76	0	0	3	5
77	0	1	3	5
78	0	2	3	5
79	0	3	3	5
80	0	4	3	5
81	1	0	3	5
82	1	1	3	5
83	1	2	3	5
84	1	3	3	5
85	1	4	3	5
86	2	0	3	5
87	2	1	3	5
88	2	2	3	5
89	2	3	3	5
90	2	4	3	5
91	3	0	3	5
92	3	1	3	5
93	3	2	3	5
94	3	3	3	5
95	3	4	3	5
96	4	0	3	5
97	4	1	3	5
98	4	2	3	5
99	4	3	3	5
100	4	4	3	5
101	0	0	4	5
102	0	1	4	5
103	0	2	4	5
104	0	3	4	5
105	0	4	4	5
106	1	0	4	5
107	1	1	4	5
108	1	2	4	5
109	1	3	4	5
110	1	4	4	5
111	2	0	4	5
112	2	1	4	5
113	2	2	4	5
114	2	3	4	5
115	2	4	4	5
116	3	0	4	5
117	3	1	4	5
118	3	2	4	5
119	3	3	4	5
120	3	4	4	5
121	4	0	4	5
122	4	1	4	5
123	4	2	4	5
124	4	3	4	5
125	4	4	4	5
126	0	0	5	5
127	0	1	5	5
128	0	2	5	5
129	0	3	5	5
130	0	4	5	5
131	1	0	5	5
132	1	1	5	5
133	1	2	5	5
134	1	3	5	5
135	1	4	5	5
136	2	0	5	5
137	2	1	5	5
138	2	2	5	5
139	2	3	5	5
140	2	4	5	5
141	3	0	5	5
142	3	1	5	5
143	3	2	5	5
144	3	3	5	5
145	3	4	5	5
146	4	0	5	5
147	4	1	5	5
148	4	2	5	5
149	4	3	5	5
150	4	4	5	5
